job_title,experience_level,salary_in_usd,remote_ratio,company_size,cluster,cluster_label,pca_x,pca_y
DATA ENGINEER,MI,206699,0,M,1,Senior ML Engineers,0.8695,-0.6333
DATA ENGINEER,MI,99100,0,M,1,Senior ML Engineers,1.2273,-0.1178
DATA ENGINEER,SE,110500,100,M,1,Senior ML Engineers,1.1876,-0.1822
DATA ANALYST,MI,61566,0,M,1,Senior ML Engineers,2.543,-0.192
DATA ANALYST,MI,43096,0,M,1,Senior ML Engineers,2.6044,-0.1035
DATA ANALYST,SE,80000,100,M,1,Senior ML Engineers,2.4799,-0.2901
DATA ANALYST,SE,60000,100,M,1,Senior ML Engineers,2.5464,-0.1943
DATA SCIENTIST,SE,230000,100,M,0,Entry-Level Analysts,-1.1105,0.8989
DATA ANALYTICS MANAGER,SE,150260,100,M,2,Cloud & Data Platform,-1.9816,-2.4488
DATA ANALYTICS MANAGER,SE,109280,100,M,2,Cloud & Data Platform,-1.8453,-2.2525
DATA SCIENTIST,MI,160000,100,M,0,Entry-Level Analysts,-0.7975,1.556
DATA ANALYST,EN,67000,0,M,1,Senior ML Engineers,2.6854,0.4254
DATA ANALYST,EN,52000,0,M,1,Senior ML Engineers,2.7353,0.4973
DATA ANALYST,SE,129000,0,M,1,Senior ML Engineers,2.2385,-0.8368
DATA ANALYST,SE,69000,100,M,1,Senior ML Engineers,2.5164,-0.2374
DATA ENGINEER,SE,25000,100,M,1,Senior ML Engineers,1.4719,0.2274
DATA ANALYST,SE,126500,100,M,1,Senior ML Engineers,2.3252,-0.5129
DATA ANALYST,SE,106260,100,M,1,Senior ML Engineers,2.3925,-0.416
DATA ENGINEER,SE,220110,100,M,1,Senior ML Engineers,0.8231,-0.7073
DATA ENGINEER,SE,160080,100,M,1,Senior ML Engineers,1.0227,-0.4197
DATA ANALYST,SE,105000,100,M,1,Senior ML Engineers,2.3967,-0.4099
DATA ANALYST,MI,135000,100,M,1,Senior ML Engineers,2.3772,-0.2319
DATA ANALYST,MI,50000,100,M,1,Senior ML Engineers,2.6598,0.1753
DATA SCIENTIST,SE,220000,100,M,0,Entry-Level Analysts,-1.0772,0.9468
DATA SCIENTIST,MI,172386,0,M,0,Entry-Level Analysts,-0.917,1.1847
DATA SCIENTIST,MI,86193,0,M,0,Entry-Level Analysts,-0.6304,1.5977
MACHINE LEARNING ENGINEER,SE,220000,100,M,3,Business Intelligence,-2.0368,0.3096
MACHINE LEARNING ENGINEER,SE,120000,100,M,3,Business Intelligence,-1.7043,0.7887
DATA SCIENTIST,MI,200000,100,M,0,Entry-Level Analysts,-0.9305,1.3643
MACHINE LEARNING ENGINEER,SE,120000,100,S,3,Business Intelligence,-1.7043,0.7887
MACHINE LEARNING ENGINEER,SE,65000,100,S,3,Business Intelligence,-1.5214,1.0522
DATA ENGINEER,EX,216000,100,M,1,Senior ML Engineers,0.9972,-0.0442
DATA SCIENTIST,SE,185100,100,M,0,Entry-Level Analysts,-0.9611,1.114
DATA SCIENTIST,SE,104890,100,M,0,Entry-Level Analysts,-0.6944,1.4983
MACHINE LEARNING DEVELOPER,MI,76814,100,M,3,Business Intelligence,-1.4804,1.3174
MACHINE LEARNING MANAGER,SE,117104,50,L,3,Business Intelligence,-1.7338,0.6466
DIRECTOR OF DATA SCIENCE,EX,192037,50,L,3,Business Intelligence,-1.1057,-0.3607
MACHINE LEARNING ENGINEER,MI,120000,100,S,3,Business Intelligence,-1.624,1.1105
BUSINESS DATA ANALYST,MI,17805,100,M,1,Senior ML Engineers,2.7669,0.3296
DATA SCIENTIST,MI,30523,100,L,0,Entry-Level Analysts,-0.3669,2.1763
MACHINE LEARNING INFRASTRUCTURE ENGINEER,MI,55685,50,L,3,Business Intelligence,-1.4494,1.2626
DATA ENGINEER,MI,52533,50,L,1,Senior ML Engineers,1.4214,0.2613
DATA SCIENTIST,EN,17805,100,M,0,Entry-Level Analysts,-0.1642,2.8807
APPLIED MACHINE LEARNING SCIENTIST,MI,75000,100,L,3,Business Intelligence,-1.4744,1.3261
APPLIED DATA SCIENTIST,MI,157000,100,L,0,Entry-Level Analysts,-0.7875,1.5704
BUSINESS DATA ANALYST,MI,69133,50,L,1,Senior ML Engineers,2.557,-0.0723
DATA ENGINEER,EN,65000,100,S,1,Senior ML Engineers,1.5796,1.001
MACHINE LEARNING ENGINEER,SE,68293,100,S,3,Business Intelligence,-1.5323,1.0365
DATA SCIENTIST,MI,109000,50,L,0,Entry-Level Analysts,-0.6671,1.6444
DATA SCIENTIST,MI,67597,100,M,0,Entry-Level Analysts,-0.4902,1.9987
COMPUTER VISION ENGINEER,EN,10000,100,M,3,Business Intelligence,-0.381,0.9891
DATA ANALYST,MI,20000,100,S,1,Senior ML Engineers,2.7596,0.319
HEAD OF DATA,SE,102839,100,L,3,Business Intelligence,-0.9304,-0.4208
HEAD OF DATA,SE,200000,100,M,3,Business Intelligence,-1.2535,-0.8863
DATA SCIENTIST,EN,51081,100,L,0,Entry-Level Analysts,-0.2748,2.7213
MACHINE LEARNING ENGINEER,MI,83864,100,L,3,Business Intelligence,-1.5039,1.2836
DATA SCIENTIST,EN,40000,100,L,0,Entry-Level Analysts,-0.238,2.7744
HEAD OF DATA,MI,31520,100,S,3,Business Intelligence,-0.613,0.2426
MACHINE LEARNING ENGINEER,SE,59888,100,L,3,Business Intelligence,-1.5044,1.0767
DATA ENGINEER,EN,54742,100,L,1,Senior ML Engineers,1.6137,1.0501
RESEARCH SCIENTIST,SE,89306,50,L,2,Cloud & Data Platform,-1.8181,-2.3127
DATA SCIENTIST,EN,83171,50,M,0,Entry-Level Analysts,-0.4207,2.4116
DATA SCIENTIST,SE,165000,100,M,0,Entry-Level Analysts,-0.8943,1.2103
MACHINE LEARNING SCIENTIST,MI,153000,50,M,3,Business Intelligence,-1.773,0.7964
DATA SCIENTIST,SE,100000,100,M,0,Entry-Level Analysts,-0.6782,1.5217
MACHINE LEARNING DEVELOPER,SE,76814,100,M,3,Business Intelligence,-1.5607,0.9956
DATA SCIENTIST,MI,33609,100,L,0,Entry-Level Analysts,-0.3772,2.1615
PRINCIPAL DATA ANALYST,MI,75000,100,S,1,Senior ML Engineers,2.5767,0.0555
PRODUCT DATA ANALYST,MI,20000,0,S,1,Senior ML Engineers,2.6812,0.0071
APPLIED MACHINE LEARNING SCIENTIST,EN,30469,100,M,3,Business Intelligence,-1.1659,2.1829
RESEARCH SCIENTIST,MI,69999,50,L,2,Cloud & Data Platform,-1.6736,-1.8985
DATA ENGINEER,EN,55475,100,M,1,Senior ML Engineers,1.6112,1.0466
RESEARCH SCIENTIST,MI,61989,0,L,2,Cloud & Data Platform,-1.6862,-2.0161
DATA SCIENCE MANAGER,SE,152500,100,M,3,Business Intelligence,-1.0955,-0.6588
RESEARCH SCIENTIST,EN,120000,100,L,2,Cloud & Data Platform,-1.6403,-1.3386
DATA SCIENTIST,MI,135000,100,L,0,Entry-Level Analysts,-0.7143,1.6758
DATA ENGINEER,SE,150000,0,L,1,Senior ML Engineers,0.9779,-0.6833
DATA SCIENCE MANAGER,SE,240000,0,L,3,Business Intelligence,-1.4649,-1.3899
DATA ANALYST,MI,135000,100,L,1,Senior ML Engineers,2.3772,-0.2319
DATA SCIENTIST,EN,80000,100,M,0,Entry-Level Analysts,-0.371,2.5827
DATA SCIENTIST,MI,120402,0,L,0,Entry-Level Analysts,-0.7442,1.4338
APPLIED DATA SCIENTIST,SE,177000,100,L,0,Entry-Level Analysts,-0.9342,1.1528
DATA ENGINEER,MI,65141,100,M,1,Senior ML Engineers,1.4187,0.3569
DATA SCIENTIST,MI,48000,100,S,0,Entry-Level Analysts,-0.425,2.0926
DATA ANALYTICS ENGINEER,EN,20000,0,M,2,Cloud & Data Platform,-1.3861,-1.1714
PRINCIPAL DATA SCIENTIST,SE,220000,0,L,0,Entry-Level Analysts,-1.1556,0.6349
ML ENGINEER,MI,77364,50,S,0,Entry-Level Analysts,-0.5619,1.7959
ML ENGINEER,MI,63711,50,S,0,Entry-Level Analysts,-0.5165,1.8613
COMPUTER VISION SOFTWARE ENGINEER,EN,150000,100,S,3,Business Intelligence,-0.8465,0.3184
DATA ANALYST,MI,90000,100,M,1,Senior ML Engineers,2.5268,-0.0163
DATA SCIENTIST,MI,100000,100,M,0,Entry-Level Analysts,-0.5979,1.8434
DATA SCIENTIST,EN,100000,0,S,0,Entry-Level Analysts,-0.5159,2.175
DATA SCIENTIST,EN,100000,50,M,0,Entry-Level Analysts,-0.4767,2.3309
RESEARCH SCIENTIST,SE,144000,50,L,2,Cloud & Data Platform,-1.9999,-2.5748
PRINCIPAL DATA SCIENTIST,SE,155499,100,M,0,Entry-Level Analysts,-0.8627,1.2558
COMPUTER VISION ENGINEER,SE,24000,100,M,3,Business Intelligence,-0.6682,-0.0431
APPLIED MACHINE LEARNING SCIENTIST,MI,38400,100,M,3,Business Intelligence,-1.3527,1.5014
FINANCIAL DATA ANALYST,EN,100000,50,L,1,Senior ML Engineers,2.6148,0.4233
DATA SCIENTIST,MI,82500,100,S,0,Entry-Level Analysts,-0.5397,1.9273
DATA SCIENTIST,EN,49646,50,M,0,Entry-Level Analysts,-0.3092,2.5722
LEAD DATA SCIENTIST,SE,40570,50,L,0,Entry-Level Analysts,-0.5197,1.6505
DATA ENGINEER,EN,120000,100,M,1,Senior ML Engineers,1.3967,0.7375
LEAD MACHINE LEARNING ENGINEER,SE,84053,0,M,3,Business Intelligence,-1.6631,0.649
MACHINE LEARNING ENGINEER,EN,20000,100,S,3,Business Intelligence,-1.1311,2.233
COMPUTER VISION ENGINEER,EN,125000,0,M,3,Business Intelligence,-0.8418,0.1263
MACHINE LEARNING SCIENTIST,SE,120000,50,S,3,Business Intelligence,-1.7435,0.6328
DATA ANALYST,EN,10354,50,M,1,Senior ML Engineers,2.9129,0.8528
APPLIED DATA SCIENTIST,EN,110037,0,L,0,Entry-Level Analysts,-0.5493,2.1269
ML ENGINEER,EN,21013,100,L,0,Entry-Level Analysts,-0.1748,2.8653
DATA ANALYST,EN,50000,100,M,1,Senior ML Engineers,2.8203,0.8188
PRINCIPAL DATA ENGINEER,SE,200000,100,M,1,Senior ML Engineers,0.89,-0.611
BIG DATA ENGINEER,MI,60000,50,M,1,Senior ML Engineers,2.5874,-0.0285
DATA ENGINEER,MI,200000,100,L,1,Senior ML Engineers,0.9702,-0.2893
MACHINE LEARNING DEVELOPER,EN,100000,50,S,3,Business Intelligence,-1.4363,1.6938
DATA ENGINEER,MI,100000,100,L,1,Senior ML Engineers,1.3027,0.1898
MACHINE LEARNING ENGINEER,SE,82744,50,M,3,Business Intelligence,-1.6196,0.8113
DATA ENGINEER,MI,59303,100,S,1,Senior ML Engineers,1.4381,0.3848
RESEARCH SCIENTIST,MI,62649,50,M,2,Cloud & Data Platform,-1.6492,-1.8633
DATA ENGINEER,MI,82528,100,L,1,Senior ML Engineers,1.3608,0.2736
DATA ARCHITECT,MI,170000,100,L,3,Business Intelligence,-1.0735,-0.4209
DATA ARCHITECT,MI,150000,100,L,3,Business Intelligence,-1.007,-0.3251
BI DATA ANALYST,EN,55000,50,S,1,Senior ML Engineers,2.7645,0.6389
DIRECTOR OF DATA SCIENCE,EX,250000,0,L,3,Business Intelligence,-1.3377,-0.7943
DATA ENGINEER,EN,80000,100,L,1,Senior ML Engineers,1.5297,0.9291
BIG DATA ENGINEER,EN,70000,100,L,1,Senior ML Engineers,2.7538,0.723
DIRECTOR OF DATA SCIENCE,EX,130026,50,M,3,Business Intelligence,-0.8995,-0.0636
DATA SCIENCE CONSULTANT,EN,63831,50,L,3,Business Intelligence,-0.5992,0.5753
DATA SCIENTIST,SE,68428,100,L,0,Entry-Level Analysts,-0.5732,1.673
HEAD OF DATA SCIENCE,EX,85000,0,M,3,Business Intelligence,-0.789,-0.0038
HEAD OF DATA,EX,230000,50,L,3,Business Intelligence,-1.232,-0.5426
MACHINE LEARNING ENGINEER,EN,125000,100,S,3,Business Intelligence,-1.4802,1.73
DATA ANALYTICS MANAGER,SE,120000,100,M,2,Cloud & Data Platform,-1.8809,-2.3038
DATA ANALYST,MI,46759,50,L,1,Senior ML Engineers,2.6314,0.0349
DATA ENGINEER,MI,74130,50,L,1,Senior ML Engineers,1.3496,0.1578
DATA SCIENCE ENGINEER,SE,127221,50,L,3,Business Intelligence,-1.0506,-0.6936
DATA SCIENCE MANAGER,SE,144000,100,L,3,Business Intelligence,-1.0672,-0.618
DATA SCIENTIST,EN,13400,100,L,0,Entry-Level Analysts,-0.1495,2.9018
DATA SCIENTIST,MI,75774,100,L,0,Entry-Level Analysts,-0.5174,1.9595
DATA SCIENTIST,MI,150000,100,M,0,Entry-Level Analysts,-0.7642,1.6039
DATA SCIENCE CONSULTANT,MI,103000,100,L,3,Business Intelligence,-0.8507,-0.0999
DATA ENGINEER,SE,153000,100,L,1,Senior ML Engineers,1.0463,-0.3858
DATA ENGINEER,MI,90000,100,L,1,Senior ML Engineers,1.336,0.2378
DATA ANALYST,EN,90000,100,S,1,Senior ML Engineers,2.6873,0.6271
DATA ANALYST,EN,60000,100,S,1,Senior ML Engineers,2.787,0.7709
DATA SCIENTIST,MI,50000,100,L,0,Entry-Level Analysts,-0.4317,2.083
AI SCIENTIST,EN,12000,100,M,3,Business Intelligence,-1.1045,2.2713
ML ENGINEER,MI,270000,100,L,0,Entry-Level Analysts,-1.1632,1.029
APPLIED DATA SCIENTIST,MI,54238,50,L,0,Entry-Level Analysts,-0.485,1.9067
MACHINE LEARNING ENGINEER,MI,47282,100,S,3,Business Intelligence,-1.3822,1.4588
DIRECTOR OF DATA SCIENCE,EX,153667,100,L,3,Business Intelligence,-0.9389,-0.0209
DATA ENGINEER,MI,28476,100,L,1,Senior ML Engineers,1.5406,0.5325
DATA ANALYTICS ENGINEER,MI,110000,100,L,2,Cloud & Data Platform,-1.7675,-1.9342
RESEARCH SCIENTIST,EN,82528,50,L,2,Cloud & Data Platform,-1.5548,-1.3151
MACHINE LEARNING ENGINEER,EN,250000,50,L,3,Business Intelligence,-1.9351,0.9751
DATA ANALYST,EN,59102,50,M,1,Senior ML Engineers,2.7508,0.6192
DATA ANALYST,SE,80000,100,S,1,Senior ML Engineers,2.4799,-0.2901
DATA ANALYST,EN,10000,100,S,1,Senior ML Engineers,2.9533,1.0104
MACHINE LEARNING ENGINEER,EN,138000,100,S,3,Business Intelligence,-1.5234,1.6677
DATA ENGINEER,MI,140000,100,L,1,Senior ML Engineers,1.1697,-0.0018
DATA ANALYTICS ENGINEER,SE,79197,100,L,2,Cloud & Data Platform,-1.7452,-2.1083
LEAD DATA ANALYST,SE,170000,100,L,1,Senior ML Engineers,2.1806,-0.7213
DATA ANALYST,EN,80000,100,M,1,Senior ML Engineers,2.7205,0.675
DATA SCIENTIST,MI,45760,100,S,0,Entry-Level Analysts,-0.4176,2.1033
BI DATA ANALYST,MI,100000,100,M,1,Senior ML Engineers,2.4936,-0.0642
DATA SCIENTIST,SE,53192,50,L,0,Entry-Level Analysts,-0.5617,1.59
HEAD OF DATA,EX,235000,100,L,3,Business Intelligence,-1.2094,-0.4106
BI DATA ANALYST,EX,150000,100,L,1,Senior ML Engineers,2.4075,0.0179
DATA ENGINEER,EX,79833,50,L,1,Senior ML Engineers,1.4108,0.4522
MACHINE LEARNING SCIENTIST,EN,225000,100,L,3,Business Intelligence,-1.8127,1.2509
DATA SCIENCE CONSULTANT,EN,76833,100,S,3,Business Intelligence,-0.6032,0.6689
MACHINE LEARNING INFRASTRUCTURE ENGINEER,MI,50180,0,M,3,Business Intelligence,-1.4703,1.1331
MARKETING DATA ANALYST,SE,88654,100,L,1,Senior ML Engineers,2.4511,-0.3316
LEAD DATA ENGINEER,SE,103160,100,S,1,Senior ML Engineers,1.212,-0.147
DATA ENGINEER,SE,113476,100,M,1,Senior ML Engineers,1.1777,-0.1964
MACHINE LEARNING ENGINEER,SE,94564,50,L,3,Business Intelligence,-1.6589,0.7546
DATA ENGINEER,EN,30428,100,L,1,Senior ML Engineers,1.6945,1.1666
DATA ENGINEER,SE,150000,100,M,1,Senior ML Engineers,1.0562,-0.3714
DATA ENGINEER,SE,115000,100,S,1,Senior ML Engineers,1.1726,-0.2037
RESEARCH SCIENTIST,MI,187442,100,L,2,Cloud & Data Platform,-2.025,-2.3052
DATA ANALYST,MI,51519,50,L,1,Senior ML Engineers,2.6156,0.0121
DATA ENGINEER,MI,106000,100,L,1,Senior ML Engineers,1.2828,0.1611
DATA ENGINEER,MI,112872,50,L,1,Senior ML Engineers,1.2207,-0.0278
BI DATA ANALYST,MI,36259,50,L,1,Senior ML Engineers,2.6663,0.0852
DATA ENGINEER,SE,150000,100,L,1,Senior ML Engineers,1.0562,-0.3714
ML ENGINEER,EN,15966,100,S,0,Entry-Level Analysts,-0.1581,2.8895
COMPUTER VISION SOFTWARE ENGINEER,MI,95746,100,S,3,Business Intelligence,-0.8266,-0.0651
COMPUTER VISION SOFTWARE ENGINEER,EN,70000,100,M,3,Business Intelligence,-0.5805,0.7017
DATA SCIENTIST,MI,76958,100,S,0,Entry-Level Analysts,-0.5213,1.9538
CLOUD DATA ENGINEER,MI,89294,50,L,4,Research & NLP,1.161,-1.1088
DATA SCIENTIST,EN,29751,50,L,0,Entry-Level Analysts,-0.2431,2.6675
LEAD DATA ENGINEER,SE,276000,0,L,1,Senior ML Engineers,0.5589,-1.287
DATA ENGINEER,SE,188000,100,L,1,Senior ML Engineers,0.9299,-0.5535
CLOUD DATA ENGINEER,SE,160000,100,S,4,Research & NLP,0.8849,-1.6133
DATA SCIENTIST,MI,105000,100,L,0,Entry-Level Analysts,-0.6146,1.8195
DATA ENGINEER,SE,174000,100,L,1,Senior ML Engineers,0.9764,-0.4864
DATA ANALYST,MI,93000,100,L,1,Senior ML Engineers,2.5169,-0.0307
DATA SCIENTIST,EN,28399,100,M,0,Entry-Level Analysts,-0.1994,2.8299
RESEARCH SCIENTIST,SE,60757,50,L,2,Cloud & Data Platform,-1.7231,-2.1759
DATA SCIENTIST,EN,90000,100,S,0,Entry-Level Analysts,-0.4042,2.5348
DATA ENGINEER,MI,70139,50,L,1,Senior ML Engineers,1.3628,0.177
DATA ENGINEER,SE,33511,0,S,1,Senior ML Engineers,1.3652,-0.1252
PRINCIPAL DATA ANALYST,SE,170000,100,M,1,Senior ML Engineers,2.1806,-0.7213
DATA ENGINEER,SE,96282,50,L,1,Senior ML Engineers,1.1957,-0.27
DATA ENGINEER,MI,12103,0,M,1,Senior ML Engineers,1.5166,0.2991
DATA SCIENTIST,EN,36643,50,L,0,Entry-Level Analysts,-0.266,2.6345
DATA ENGINEER,MI,72212,50,L,1,Senior ML Engineers,1.3559,0.167
DATA ANALYST,EN,91000,100,L,1,Senior ML Engineers,2.684,0.6223
BIG DATA ARCHITECT,SE,99703,50,M,3,Business Intelligence,0.2317,-0.8159
DATA SCIENTIST,SE,165000,100,L,0,Entry-Level Analysts,-0.8943,1.2103
DATA ANALYST,MI,80000,100,L,1,Senior ML Engineers,2.5601,0.0316
DATA SCIENTIST,SE,103691,100,L,0,Entry-Level Analysts,-0.6904,1.504
DATA ENGINEER,EN,21637,50,M,1,Senior ML Engineers,1.6846,1.0528
RESEARCH SCIENTIST,EN,42000,50,L,2,Cloud & Data Platform,-1.4201,-1.1209
LEAD DATA SCIENTIST,MI,115000,0,L,0,Entry-Level Analysts,-0.7262,1.4597
RESEARCH SCIENTIST,MI,63810,100,M,2,Cloud & Data Platform,-1.6139,-1.7129
MACHINE LEARNING SCIENTIST,SE,260000,0,S,3,Business Intelligence,-2.2482,-0.1939
HEAD OF DATA SCIENCE,MI,110000,0,S,3,Business Intelligence,-0.9523,-0.4453
DATA ARCHITECT,MI,180000,100,L,3,Business Intelligence,-1.1067,-0.4688
DATA ANALYST,SE,200000,100,L,1,Senior ML Engineers,2.0808,-0.8651
BIG DATA ENGINEER,SE,109024,50,M,1,Senior ML Engineers,2.3442,-0.5852
DATA ENGINEER,SE,200000,100,L,1,Senior ML Engineers,0.89,-0.611
ML ENGINEER,SE,256000,100,S,0,Entry-Level Analysts,-1.1969,0.7743
DATA ENGINEER,MI,110000,100,L,1,Senior ML Engineers,1.2695,0.1419
DATA SCIENTIST,MI,79833,0,L,0,Entry-Level Analysts,-0.6093,1.6282
DATA ENGINEER,EN,72500,100,L,1,Senior ML Engineers,1.5546,0.9651
MACHINE LEARNING ENGINEER,SE,185000,50,L,3,Business Intelligence,-1.9596,0.3214
DATA ENGINEER,MI,69741,100,L,1,Senior ML Engineers,1.4034,0.3348
RESEARCH SCIENTIST,EN,100000,0,L,2,Cloud & Data Platform,-1.6521,-1.5547
DATA ENGINEER,MI,112000,100,L,1,Senior ML Engineers,1.2628,0.1324
MACHINE LEARNING ENGINEER,SE,150000,50,L,3,Business Intelligence,-1.8432,0.489
DATA SCIENTIST,SE,20171,50,L,0,Entry-Level Analysts,-0.4519,1.7482
AI SCIENTIST,SE,55000,100,L,3,Business Intelligence,-1.4881,1.1001
DATA SCIENTIST,EN,58000,50,L,0,Entry-Level Analysts,-0.337,2.5322
DATA SCIENTIST,EN,100000,100,M,0,Entry-Level Analysts,-0.4375,2.4869
DATA SCIENTIST,SE,77684,50,M,0,Entry-Level Analysts,-0.6432,1.4727
MACHINE LEARNING ENGINEER,EN,85000,100,S,3,Business Intelligence,-1.3472,1.9216
DATA SCIENCE CONSULTANT,EN,76833,0,L,3,Business Intelligence,-0.6816,0.357
STAFF DATA SCIENTIST,SE,105000,100,M,0,Entry-Level Analysts,-0.6948,1.4978
DATA ANALYST,EN,72000,100,L,1,Senior ML Engineers,2.7471,0.7134
DATA ENGINEER,EN,65013,50,M,1,Senior ML Engineers,1.5403,0.845
DATA ENGINEER,MI,28016,100,M,1,Senior ML Engineers,1.5421,0.5347
DATA ENGINEER,MI,111775,0,M,1,Senior ML Engineers,1.1852,-0.1785
DATA ENGINEER,MI,93150,0,M,1,Senior ML Engineers,1.2471,-0.0892
LEAD DATA ENGINEER,SE,160000,50,S,1,Senior ML Engineers,0.9838,-0.5753
DATA SCIENTIST,MI,25532,100,S,0,Entry-Level Analysts,-0.3503,2.2002
MACHINE LEARNING ENGINEER,SE,66265,0,L,3,Business Intelligence,-1.604,0.7343
DATA SCIENTIST,MI,16904,100,S,0,Entry-Level Analysts,-0.3216,2.2416
DATA ANALYST,SE,63831,50,L,1,Senior ML Engineers,2.4944,-0.3686
LEAD DATA SCIENTIST,SE,190000,100,S,0,Entry-Level Analysts,-0.9774,1.0905
DIRECTOR OF DATA SCIENCE,EX,141846,0,L,3,Business Intelligence,-0.978,-0.2762
BIG DATA ENGINEER,EN,16228,100,L,1,Senior ML Engineers,2.9326,0.9806
DATA ANALYST,SE,71786,100,M,1,Senior ML Engineers,2.5072,-0.2508
DATA SCIENTIST,MI,35735,50,L,0,Entry-Level Analysts,-0.4234,1.9954
DATA SCIENTIST,SE,135000,0,L,0,Entry-Level Analysts,-0.8729,1.0421
MACHINE LEARNING ENGINEER,EN,24823,50,M,3,Business Intelligence,-1.1863,2.054
DATA SCIENCE MANAGER,SE,54094,50,L,3,Business Intelligence,-0.8075,-0.3433
MACHINE LEARNING ENGINEER,SE,24342,100,L,3,Business Intelligence,-1.3862,1.247
DATA SCIENTIST,MI,147000,50,L,0,Entry-Level Analysts,-0.7934,1.4623
RESEARCH SCIENTIST,SE,96113,50,L,2,Cloud & Data Platform,-1.8407,-2.3453
DATA SCIENCE MANAGER,SE,174000,100,L,3,Business Intelligence,-1.167,-0.7618
BUSINESS DATA ANALYST,MI,135000,100,L,1,Senior ML Engineers,2.3772,-0.2319
MACHINE LEARNING ENGINEER,EN,21844,50,M,3,Business Intelligence,-1.1764,2.0682
LEAD DATA ENGINEER,SE,125000,50,S,1,Senior ML Engineers,1.1002,-0.4076
DATA SCIENTIST,EN,51321,0,S,0,Entry-Level Analysts,-0.354,2.4082
DATA SCIENTIST,MI,40481,0,L,0,Entry-Level Analysts,-0.4784,1.8167
DATA SCIENCE CONSULTANT,EX,69741,100,S,3,Business Intelligence,-0.6599,0.3812
DATA ANALYTICS ENGINEER,SE,50000,100,M,2,Cloud & Data Platform,-1.6482,-1.9684
DATA SCIENTIST,EN,39916,0,M,0,Entry-Level Analysts,-0.3161,2.4629
LEAD DATA ANALYST,MI,87000,100,L,1,Senior ML Engineers,2.5368,-0.002
DATA ENGINEER,MI,26005,0,L,1,Senior ML Engineers,1.4704,0.2325
DATA SCIENTIST,MI,90734,50,L,0,Entry-Level Analysts,-0.6063,1.7319
BIG DATA ENGINEER,MI,22611,0,L,1,Senior ML Engineers,2.6725,-0.0054
MACHINE LEARNING ENGINEER,EN,81000,50,S,3,Business Intelligence,-1.3731,1.7848
DATA SCIENTIST,MI,40038,100,L,0,Entry-Level Analysts,-0.3985,2.1307
DATA SCIENCE CONSULTANT,EN,90000,100,S,3,Business Intelligence,-0.647,0.6059
DATA SCIENTIST,MI,61467,50,M,0,Entry-Level Analysts,-0.509,1.8721
MACHINE LEARNING INFRASTRUCTURE ENGINEER,SE,195000,100,M,3,Business Intelligence,-1.9537,0.4294
DATA SCIENTIST,MI,37825,100,L,0,Entry-Level Analysts,-0.3912,2.1413
DATA ANALYST,MI,85000,100,L,1,Senior ML Engineers,2.5435,0.0076
MACHINE LEARNING SCIENTIST,SE,225000,100,L,3,Business Intelligence,-2.0534,0.2857
DATA SCIENTIST,MI,56256,50,L,0,Entry-Level Analysts,-0.4917,1.8971
DATA SCIENTIST,MI,33808,0,M,0,Entry-Level Analysts,-0.4562,1.8487
DATA SCIENTIST,MI,116914,50,L,0,Entry-Level Analysts,-0.6934,1.6065
MACHINE LEARNING ENGINEER,MI,46597,100,L,3,Business Intelligence,-1.38,1.4621
DATA ENGINEER,EN,41689,100,S,1,Senior ML Engineers,1.6571,1.1127
BIG DATA ENGINEER,SE,114047,100,S,1,Senior ML Engineers,2.3666,-0.4533
MACHINE LEARNING ENGINEER,MI,88654,100,M,3,Business Intelligence,-1.5198,1.2606
LEAD DATA ENGINEER,MI,56000,100,M,1,Senior ML Engineers,1.4491,0.4007
COMPUTER VISION ENGINEER,EN,28609,50,S,3,Business Intelligence,-0.482,0.744
DATA SCIENTIST,MI,88654,50,L,0,Entry-Level Analysts,-0.5994,1.7418
DATA ENGINEER,SE,47899,50,L,1,Senior ML Engineers,1.3566,-0.0382
BI DATA ANALYST,MI,98000,0,M,1,Senior ML Engineers,2.4218,-0.3666
DATA ENGINEER,MI,66022,50,S,1,Senior ML Engineers,1.3765,0.1967
RESEARCH SCIENTIST,MI,56738,50,S,2,Cloud & Data Platform,-1.6295,-1.8349
MACHINE LEARNING ENGINEER,MI,24823,50,L,3,Business Intelligence,-1.3467,1.4105
DATA ANALYTICS MANAGER,SE,120000,0,L,2,Cloud & Data Platform,-1.9593,-2.6157
DATA ENGINEER,MI,20000,0,L,1,Senior ML Engineers,1.4904,0.2612
MACHINE LEARNING ENGINEER,SE,200000,100,L,3,Business Intelligence,-1.9703,0.4054
AI SCIENTIST,EN,45896,50,S,3,Business Intelligence,-1.2564,1.953
DATA SCIENTIST,MI,160000,100,L,0,Entry-Level Analysts,-0.7975,1.556
RESEARCH SCIENTIST,SE,50000,100,S,2,Cloud & Data Platform,-1.6482,-1.9684
DATA SCIENCE ENGINEER,MI,40189,100,M,3,Business Intelligence,-0.6418,0.2011
DATA SCIENTIST,MI,12901,0,S,0,Entry-Level Analysts,-0.3867,1.9488
DATA ENGINEER,SE,165000,0,M,1,Senior ML Engineers,0.928,-0.7552
DATA SCIENTIST,MI,42197,50,S,0,Entry-Level Analysts,-0.4449,1.9644
PRINCIPAL DATA ENGINEER,SE,185000,100,L,1,Senior ML Engineers,0.9399,-0.5391
DATA SCIENTIST,EN,62726,50,S,0,Entry-Level Analysts,-0.3527,2.5095
